SEQNO,Sex,Age,Education,Income
2021226343,1,13,6,8
2021226344,1,10,4,4
2021226346,1,7,5,7
2021226347,1,11,5,8
2021226349,0,8,4,7
2021226350,0,13,3,5
2021226351,1,13,4,6
2021226352,0,12,4,4
2021226353,0,7,5,8
2021226355,0,13,6,5
2021226356,0,9,6,4
2021226357,0,13,4,2
2021226358,0,12,4,6
2021226360,1,12,4,6
2021226361,1,10,6,6
2021226362,0,13,4,6
2021226363,0,12,4,2
2021226365,1,10,6,7
2021226366,1,13,6,8
2021226367,0,13,4,7
2021226368,1,9,4,7
2021226370,0,11,5,2
2021226371,1,10,5,3
2021226372,0,11,4,5
2021226373,0,12,5,7
2021226374,0,9,4,8
2021226375,0,13,5,3
2021226376,0,8,6,8
2021226377,0,10,5,5
2021226379,1,12,5,8
2021226380,0,7,6,6
2021226381,1,11,4,5
2021226382,0,13,4,6
2021226383,1,9,5,5
2021226386,0,12,4,4
2021226387,0,10,5,7
2021226388,0,8,6,8
2021226389,0,8,5,7
2021226390,0,9,4,8
2021226391,0,13,5,5
2021226392,0,11,6,8
2021226393,0,6,4,6
2021226394,0,13,4,4
2021226395,0,5,5,8
2021226396,0,5,4,6
2021226397,0,9,5,7
2021226398,0,11,6,3
2021226399,0,7,6,7
2021226400,0,13,3,4
2021226401,1,13,4,5
2021226402,0,13,6,6
2021226403,1,9,4,5
2021226405,0,10,6,7
2021226406,0,9,6,7
2021226408,0,13,6,4
2021226409,0,10,5,3
2021226411,1,11,6,7
2021226412,0,12,6,6
2021226414,1,11,6,5
2021226416,0,13,4,7
2021226417,0,6,5,8
2021226418,0,12,5,6
2021226419,1,9,4,7
2021226421,0,13,4,5
2021226422,0,13,6,6
2021226424,1,13,6,5
2021226425,1,11,5,5
2021226427,1,3,5,4
2021226428,0,10,4,5
2021226429,0,11,6,8
2021226430,1,12,5,7
2021226431,0,13,4,4
2021226432,1,13,6,6
2021226433,1,9,3,5
2021226434,0,10,6,8
2021226436,0,13,4,5
2021226437,0,9,4,3
2021226438,0,11,6,6
2021226439,0,8,4,7
2021226440,0,7,4,7
2021226441,0,10,4,5
2021226443,0,10,6,6
2021226444,1,13,6,8
2021226446,1,11,5,5
2021226447,0,13,5,7
2021226448,0,5,6,7
2021226449,0,13,4,6
2021226450,0,13,4,3
2021226451,1,8,5,6
2021226454,0,6,6,8
2021226455,0,5,5,8
2021226456,0,9,5,6
2021226457,0,4,6,8
2021226458,0,11,4,6
2021226459,1,11,6,6
2021226460,1,11,4,7
2021226462,1,13,6,7
2021226463,1,10,4,7
2021226464,0,13,6,8
2021226465,1,10,4,7
2021226466,0,11,5,8
2021226468,0,13,4,6
2021226469,1,5,6,6
2021226470,1,10,6,7
2021226471,1,11,5,7
2021226472,1,9,5,5
2021226473,1,13,5,6
2021226475,1,10,5,5
2021226476,0,11,5,7
2021226477,1,11,6,8
2021226478,0,11,5,6
2021226479,0,3,4,6
2021226480,0,11,4,4
2021226481,0,10,4,3
2021226483,1,8,5,5
2021226484,0,6,5,8
2021226487,0,10,4,6
2021226488,1,10,4,5
2021226489,0,13,6,7
2021226490,1,10,6,5
2021226491,1,13,4,5
2021226492,1,12,5,5
2021226493,0,11,6,6
2021226494,1,9,4,7
2021226495,0,5,6,7
2021226496,1,9,5,8
2021226497,1,10,5,5
2021226498,0,11,6,8
2021226499,1,9,6,5
2021226502,1,11,6,8
2021226503,0,10,4,4
2021226504,0,10,6,6
2021226506,0,8,6,8
2021226507,0,12,4,6
2021226508,0,13,5,5
2021226509,0,13,5,5
2021226510,0,12,5,6
2021226512,0,10,5,7
2021226513,0,10,6,7
2021226514,0,10,6,7
2021226516,1,10,5,6
2021226517,1,13,6,8
2021226518,0,9,5,7
2021226519,0,11,4,6
2021226520,0,13,4,3
2021226521,0,10,4,4
2021226522,0,10,5,4
2021226524,1,11,6,8
2021226525,1,11,6,7
2021226526,1,10,4,5
2021226529,0,11,4,6
2021226531,1,11,4,6
2021226532,0,10,5,7
2021226533,1,12,6,8
2021226534,0,12,6,7
2021226535,1,13,4,6
2021226537,0,4,5,8
2021226538,0,9,6,5
2021226539,0,10,5,7
2021226540,0,12,3,4
2021226541,1,11,6,6
2021226543,0,11,4,5
2021226544,0,10,5,5
2021226545,0,8,4,4
2021226546,1,11,5,5
2021226547,0,12,4,4
2021226548,0,11,4,7
2021226550,0,13,6,7
2021226551,0,13,4,5
2021226552,0,11,6,8
2021226553,1,11,5,7
2021226554,1,10,6,6
2021226555,1,8,4,5
2021226557,0,10,5,7
2021226559,1,10,6,6
2021226560,0,11,4,5
2021226561,0,12,5,6
2021226562,0,11,6,7
2021226563,0,9,5,6
2021226564,1,13,5,8
2021226565,0,12,5,4
2021226566,0,11,6,8
2021226567,1,12,6,7
2021226568,1,9,4,5
2021226569,1,11,5,7
2021226570,0,7,5,8
2021226571,0,11,5,8
2021226572,1,1,6,6
2021226573,0,13,4,5
2021226574,1,9,5,6
2021226576,0,9,6,3
2021226577,1,7,4,4
2021226578,1,9,5,5
2021226579,0,12,5,5
2021226580,1,12,4,7
2021226581,1,13,4,5
2021226582,1,10,4,7
2021226583,0,8,4,8
2021226584,0,12,5,5
2021226585,1,9,3,7
2021226587,1,12,5,7
2021226588,0,8,5,7
2021226589,0,12,5,7
2021226590,0,12,4,7
2021226593,0,13,5,7
2021226595,0,8,5,7
2021226596,0,11,6,7
2021226597,0,13,6,7
2021226598,0,10,6,4
2021226599,0,11,6,5
2021226600,0,12,5,5
2021226601,0,10,5,6
2021226602,0,10,5,8
2021226603,1,12,3,6
2021226604,0,9,5,5
2021226605,0,11,5,6
2021226606,0,9,4,8
2021226607,1,12,4,8
2021226609,0,9,4,6
2021226610,1,10,4,3
2021226611,1,9,6,8
2021226612,1,13,2,6
2021226613,1,9,5,7
2021226614,1,13,4,8
2021226615,0,12,5,6
2021226616,0,11,4,7
2021226617,0,11,5,7
2021226618,0,8,4,6
2021226619,0,10,4,7
2021226623,1,13,6,6
2021226627,1,12,4,6
2021226628,1,8,5,5
2021226629,0,11,6,7
2021226630,0,10,6,5
2021226631,0,9,6,7
2021226632,0,11,6,2
2021226633,0,10,5,5
2021226634,0,10,6,4
2021226635,1,12,4,7
2021226636,1,11,6,7
2021226637,1,13,6,6
2021226638,0,13,5,7
2021226639,0,13,4,5
2021226640,0,10,5,6
2021226641,1,10,4,5
2021226642,1,10,6,8
2021226643,0,1,4,8
2021226644,0,11,5,5
2021226645,1,10,5,6
2021226646,0,12,5,5
2021226647,0,8,4,1
2021226648,1,11,3,1
2021226649,0,8,6,2
2021226650,0,11,4,6
2021226651,1,11,4,6
2021226652,1,12,4,7
2021226653,0,9,6,8
2021226654,0,9,4,3
2021226655,0,12,4,2
2021226656,1,9,5,8
2021226657,0,7,6,8
2021226658,1,12,6,3
2021226659,0,13,5,4
2021226660,0,13,4,4
2021226661,0,10,6,8
2021226662,0,11,5,6
2021226663,1,8,6,8
2021226664,1,12,4,8
2021226665,1,12,4,5
2021226666,1,11,6,8
2021226668,0,12,6,6
2021226669,0,8,4,6
2021226670,0,12,6,7
2021226671,0,11,4,7
2021226672,0,9,4,8
2021226673,0,13,4,6
2021226674,0,11,4,5
2021226677,0,13,6,7
2021226679,1,13,4,8
2021226680,1,13,4,7
2021226681,1,11,3,7
2021226682,0,13,4,5
2021226683,0,9,5,3
2021226684,1,10,5,7
2021226685,1,13,3,7
2021226687,0,13,5,4
2021226688,1,12,4,7
2021226689,0,8,4,8
2021226690,1,10,4,4
2021226692,0,11,3,6
2021226693,1,9,4,6
2021226694,0,9,6,6
2021226695,1,9,4,8
2021226696,1,10,4,3
2021226697,1,11,5,4
2021226699,1,11,4,7
2021226700,0,12,6,7
2021226701,1,13,6,7
2021226702,1,11,6,6
2021226703,0,13,5,4
2021226704,0,13,4,5
2021226705,0,9,4,4
2021226706,0,9,5,8
2021226707,0,10,5,8
2021226708,1,8,3,3
2021226709,1,12,6,7
2021226710,0,13,4,7
2021226711,0,11,6,6
2021226712,0,13,6,7
2021226713,0,10,6,6
2021226714,0,9,5,7
2021226715,0,11,4,8
2021226716,1,12,4,2
2021226717,1,6,6,8
2021226718,1,11,4,5
2021226719,0,10,5,4
2021226720,1,11,5,7
2021226721,0,13,5,6
2021226722,0,6,6,5
2021226723,1,7,6,7
2021226724,0,12,5,5
2021226725,0,10,5,7
2021226726,0,12,4,5
2021226727,1,13,6,8
2021226728,1,12,5,8
2021226729,0,8,5,5
2021226730,0,13,4,5
2021226731,1,12,5,6
2021226732,1,10,6,8
2021226733,0,13,3,4
2021226734,1,9,5,6
2021226735,1,8,6,8
2021226736,0,7,5,4
2021226737,0,10,5,5
2021226738,0,12,4,5
2021226739,0,13,6,5
2021226740,1,10,4,5
2021226741,0,13,5,6
2021226742,1,8,4,2
2021226743,1,12,5,5
2021226744,1,11,4,6
2021226745,1,12,6,7
2021226746,1,13,4,6
2021226747,1,11,5,7
2021226749,0,9,6,5
2021226750,0,10,4,6
2021226751,0,9,5,6
2021226753,0,12,5,3
2021226754,0,12,6,8
2021226755,1,13,4,4
2021226757,0,11,4,8
2021226758,0,11,5,5
2021226759,0,12,5,6
2021226760,0,13,6,6
2021226761,1,10,4,7
2021226762,1,13,6,6
2021226763,1,10,4,5
2021226764,0,10,5,8
2021226765,0,11,6,5
2021226766,0,10,6,7
2021226768,0,12,6,8
2021226769,1,11,6,8
2021226770,1,9,5,7
2021226771,0,10,6,6
2021226772,1,13,6,8
2021226774,0,7,6,8
2021226775,0,5,6,7
2021226777,0,9,6,8
2021226778,1,10,5,8
2021226779,1,6,6,1
2021226780,1,12,4,5
2021226781,0,12,4,5
2021226783,0,9,5,8
2021226784,0,11,5,6
2021226785,0,9,6,7
2021226786,0,9,6,7
2021226787,0,8,5,7
2021226788,0,11,5,7
2021226789,0,10,5,6
2021226791,0,11,5,7
2021226792,0,11,6,7
2021226794,1,11,5,6
2021226795,0,11,5,6
2021226796,0,13,4,4
2021226797,0,8,6,5
2021226798,0,11,5,4
2021226799,0,11,4,5
2021226800,1,12,6,8
2021226801,1,13,6,7
2021226802,0,13,6,6
2021226803,0,12,5,4
2021226804,0,10,5,8
2021226805,1,11,6,6
2021226806,0,12,6,2
2021226807,0,8,4,8
2021226809,1,2,4,7
2021226810,0,13,5,3
2021226811,0,12,4,6
2021226812,0,9,4,8
2021226813,0,13,5,5
2021226814,0,12,6,6
2021226815,0,7,6,6
2021226816,1,13,4,6
2021226818,0,11,5,5
2021226819,0,8,6,5
2021226820,1,9,5,7
2021226821,1,9,3,7
2021226822,1,9,5,8
2021226823,1,13,4,4
2021226825,0,10,6,6
2021226826,0,10,5,7
2021226827,0,9,4,7
2021226828,0,13,4,5
2021226829,0,13,4,5
2021226830,1,7,6,7
2021226831,0,13,4,7
2021226833,1,6,5,8
2021226834,0,1,5,3
2021226835,0,11,4,2
2021226836,1,1,6,2
2021226837,1,1,6,8
2021226838,1,12,4,3
2021226839,0,8,6,7
2021226840,1,7,6,6
2021226841,1,1,4,8
2021226844,1,3,6,5
2021226845,1,4,6,8
2021226846,0,8,5,2
2021226847,0,12,3,4
2021226848,0,9,5,5
2021226849,0,10,6,3
2021226850,0,1,5,3
2021226851,1,10,4,7
2021226852,1,4,5,6
2021226853,0,3,5,6
2021226854,0,2,5,6
2021226857,1,10,5,3
2021226858,1,1,5,1
2021226859,1,9,6,7
2021226860,1,9,4,7
2021226861,0,13,6,6
2021226862,1,3,6,7
2021226863,1,8,5,7
2021226865,0,2,4,8
2021226867,0,10,6,8
2021226869,1,8,6,8
2021226870,0,1,5,5
2021226872,1,11,6,8
2021226873,1,10,5,5
2021226874,1,12,4,4
2021226875,0,1,6,6
2021226877,0,6,6,7
2021226878,1,10,5,7
2021226879,1,11,5,5
2021226880,1,7,5,3
2021226881,1,2,5,7
2021226882,0,5,6,6
2021226883,1,2,6,8
2021226884,0,7,4,6
2021226885,1,12,6,7
2021226886,1,11,5,6
2021226887,1,2,6,8
2021226888,1,13,6,7
2021226891,0,1,6,5
2021226892,0,2,6,6
2021226893,1,11,6,8
2021226894,0,10,5,3
2021226895,1,8,5,7
2021226898,0,9,4,7
2021226899,0,8,6,7
2021226900,0,4,6,6
2021226901,0,9,6,7
2021226902,0,1,5,3
2021226904,0,6,4,7
2021226905,0,13,5,7
2021226906,0,7,5,7
2021226907,1,10,4,4
2021226908,0,11,6,6
2021226909,1,12,4,5
2021226912,0,9,5,7
2021226913,1,1,4,7
2021226914,0,8,5,4
2021226915,0,10,5,7
2021226916,1,1,6,7
2021226917,1,3,4,5
2021226921,0,2,6,7
2021226922,1,8,6,8
2021226923,1,12,4,3
2021226924,1,2,5,7
2021226926,1,1,5,5
2021226928,1,4,4,8
2021226929,1,1,6,7
2021226930,1,9,6,8
2021226932,1,9,4,1
2021226933,0,1,6,7
2021226935,0,9,2,4
2021226936,1,8,4,6
2021226937,0,12,4,8
2021226939,0,2,4,3
2021226941,1,2,6,7
2021226943,0,13,6,8
2021226944,1,8,3,7
2021226945,1,3,6,7
2021226946,0,9,5,5
2021226947,0,10,5,7
2021226948,1,12,6,7
2021226949,0,4,4,7
2021226951,1,5,6,1
2021226952,0,3,5,7
2021226954,0,8,5,6
2021226955,0,10,5,6
2021226956,1,4,5,7
2021226957,0,10,3,5
2021226960,1,8,4,8
2021226962,0,3,6,5
2021226963,1,11,5,5
2021226967,1,1,6,7
2021226970,1,3,5,7
2021226971,0,4,6,7
2021226972,1,3,5,6
2021226974,0,6,5,5
2021226975,0,3,6,8
2021226977,0,11,5,5
2021226978,0,3,6,6
2021226980,1,3,4,7
2021226982,1,10,6,5
2021226983,0,7,6,8
2021226984,0,10,4,5
2021226985,0,1,5,7
2021226986,0,2,6,6
2021226987,0,3,6,8
2021226988,1,6,4,8
2021226990,1,11,4,7
2021226991,1,7,4,7
2021226992,1,10,6,8
2021226993,0,4,5,7
2021226994,1,9,6,1
2021226995,1,5,5,8
2021226997,0,8,5,3
2021226998,0,9,6,7
2021226999,1,13,5,6
2021227000,0,1,4,7
2021227001,1,9,4,7
2021227002,1,5,6,8
2021227005,0,6,5,6
2021227006,0,5,5,7
2021227007,0,10,6,8
2021227008,0,10,4,7
2021227009,0,7,3,1
2021227012,1,6,5,7
2021227013,1,11,4,6
2021227016,0,11,5,6
2021227017,1,3,4,7
2021227019,1,4,6,7
2021227024,0,7,6,7
2021227025,1,2,5,8
2021227026,0,11,6,7
2021227027,1,7,4,7
2021227028,0,9,6,6
2021227029,0,11,5,7
2021227031,0,10,5,7
2021227032,0,7,6,8
2021227033,1,10,4,7
2021227034,1,5,6,8
2021227035,0,3,6,7
2021227036,1,1,4,6
2021227039,0,7,4,7
2021227041,1,8,5,7
2021227046,0,13,6,6
2021227047,1,13,5,7
2021227048,1,9,6,8
2021227049,1,8,3,5
2021227050,1,8,4,8
2021227051,1,9,3,6
2021227053,0,11,6,8
2021227054,1,12,6,8
2021227055,0,2,6,2
2021227058,1,5,6,8
2021227059,1,8,6,7
2021227061,1,8,4,8
2021227062,0,5,4,6
2021227063,1,11,6,8
2021227064,1,3,6,8
2021227066,0,10,4,7
2021227067,0,5,5,7
2021227068,0,11,5,7
2021227070,1,9,6,1
2021227071,1,2,6,8
2021227072,0,7,5,6
2021227073,1,9,5,5
2021227074,0,9,6,8
2021227075,0,11,6,8
2021227077,0,9,6,7
2021227079,1,5,5,8
2021227080,1,9,6,5
2021227081,1,13,6,7
2021227082,0,3,6,8
2021227083,0,10,4,8
2021227086,0,9,6,7
2021227087,0,10,4,6
2021227088,0,5,6,4
2021227089,1,9,4,8
2021227091,1,4,5,6
2021227092,0,10,4,8
2021227093,1,10,6,8
2021227094,1,9,6,8
2021227096,0,8,6,8
2021227097,1,5,6,8
2021227100,0,6,6,8
2021227101,1,9,4,8
2021227102,0,1,6,6
2021227104,1,4,4,3
2021227105,0,12,6,8
2021227106,1,11,4,5
2021227108,0,13,4,1
2021227109,1,11,6,7
2021227110,0,10,6,7
2021227111,1,11,6,7
2021227112,1,9,4,7
2021227113,0,7,5,6
2021227114,0,9,6,7
2021227117,1,2,4,7
2021227120,0,3,3,3
2021227121,0,3,5,6
2021227122,1,2,6,5
2021227123,0,13,5,2
2021227124,1,1,5,2
2021227127,0,10,6,5
2021227128,1,8,6,7
2021227129,0,11,5,6
2021227130,1,9,4,8
2021227134,1,2,4,1
2021227137,0,3,4,5
2021227138,0,12,4,5
2021227139,1,3,5,8
2021227140,0,10,5,5
2021227141,1,11,6,8
2021227145,0,6,6,8
2021227146,1,3,6,6
2021227147,0,7,5,7
2021227148,1,9,6,7
2021227149,0,11,5,5
2021227151,1,6,4,7
2021227153,1,9,3,7
2021227154,0,12,6,4
2021227155,0,2,6,4
2021227156,0,10,6,6
2021227157,1,6,4,5
2021227158,1,12,6,7
2021227159,1,13,5,4
2021227161,1,9,4,6
2021227162,1,1,4,8
2021227163,0,8,5,8
2021227165,0,10,5,5
2021227167,0,3,6,8
2021227168,0,9,4,8
2021227170,0,10,6,7
2021227172,1,7,3,5
2021227173,0,8,6,3
2021227174,0,10,4,4
2021227177,1,9,5,7
2021227179,0,8,4,6
2021227181,1,11,5,5
2021227184,1,8,4,7
2021227185,0,10,5,5
2021227187,1,8,5,7
2021227189,0,2,5,6
2021227190,0,6,2,3
2021227191,1,1,5,7
2021227192,1,11,5,7
2021227193,0,3,4,2
2021227194,0,11,6,7
2021227195,1,10,5,7
2021227197,0,1,5,8
2021227198,0,5,4,7
2021227199,0,12,5,3
2021227200,0,10,5,7
2021227204,0,6,6,8
2021227205,0,8,4,7
2021227208,1,3,4,7
2021227210,0,10,6,8
2021227211,1,1,4,8
2021227214,1,10,6,7
2021227215,1,7,4,7
2021227218,0,9,4,8
2021227219,0,3,4,4
2021227220,1,13,6,7
2021227223,0,4,5,5
2021227224,0,6,6,4
2021227225,1,9,5,6
2021227226,0,4,5,1
2021227229,1,9,5,6
2021227230,0,11,6,7
2021227231,0,8,5,6
2021227232,0,4,6,8
2021227233,1,9,5,7
2021227234,0,8,4,8
2021227235,0,11,6,8
2021227236,1,3,4,3
2021227237,1,1,6,8
2021227239,0,3,6,8
2021227240,1,10,6,8
2021227241,1,3,6,8
2021227242,1,1,4,5
2021227245,1,8,6,7
2021227247,0,11,4,6
2021227249,1,4,6,7
2021227250,0,11,6,8
2021227251,0,4,6,1
2021227252,1,3,6,8
2021227253,1,7,3,6
2021227254,0,6,6,8
2021227255,1,5,6,7
2021227259,1,4,5,7
2021227261,1,8,4,5
2021227264,1,3,6,7
2021227266,1,4,6,8
2021227271,1,4,6,8
2021227272,0,10,6,8
2021227275,1,3,5,8
2021227277,1,8,5,7
2021227278,0,10,6,7
2021227280,1,8,5,7
2021227282,1,8,4,7
2021227283,1,9,4,7
2021227284,0,8,4,7
2021227286,1,3,6,8
2021227287,1,10,5,6
2021227290,1,12,6,8
2021227291,0,8,5,8
2021227293,0,1,4,4
2021227294,1,7,6,7
2021227296,0,10,6,6
2021227297,0,8,4,6
2021227298,0,12,6,6
2021227299,0,9,4,8
2021227300,1,10,4,6
2021227304,0,3,6,8
2021227305,0,7,4,5
2021227306,1,11,5,5
2021227307,0,12,5,4
2021227308,0,9,5,5
2021227310,1,11,6,8
2021227312,1,8,4,2
2021227313,1,8,5,6
2021227314,0,10,6,5
2021227316,0,8,4,4
2021227317,0,11,6,8
2021227318,0,11,5,4
2021227319,1,11,6,7
2021227320,1,10,4,7
2021227321,1,11,5,6
2021227323,0,11,4,6
2021227324,1,6,4,7
2021227325,1,9,5,6
2021227326,1,10,6,8
2021227327,1,9,6,7
2021227330,1,10,4,7
2021227332,1,2,6,5
2021227335,0,2,6,7
2021227336,1,4,4,6
2021227338,1,9,6,8
2021227339,0,5,4,8
2021227340,0,11,4,8
2021227343,0,10,5,6
2021227344,0,7,6,7
2021227346,1,11,6,7
2021227347,0,5,5,7
2021227348,0,10,5,7
2021227349,0,8,6,8
2021227350,1,6,5,8
2021227351,0,8,4,3
2021227352,0,10,4,7
2021227353,0,5,6,8
2021227356,1,3,5,7
2021227357,1,4,4,5
2021227361,0,10,4,5
2021227362,0,3,4,1
2021227363,1,9,4,2
2021227364,0,11,5,5
2021227366,1,11,6,6
2021227367,1,9,5,7
2021227369,0,10,5,5
2021227371,1,9,4,7
2021227372,0,10,5,8
2021227373,1,10,6,6
2021227374,0,10,5,6
2021227375,1,13,3,5
2021227377,0,11,6,8
2021227379,0,7,6,5
2021227381,1,8,4,8
2021227382,1,6,5,7
2021227385,1,13,6,4
2021227386,0,9,5,6
2021227387,1,8,6,7
2021227388,0,9,6,6
2021227389,0,9,5,8
2021227390,0,12,5,5
2021227391,0,11,6,7
2021227392,0,9,5,8
2021227393,1,7,5,7
2021227394,0,11,5,8
2021227395,0,8,5,8
2021227396,1,6,6,8
2021227397,0,4,4,7
2021227398,1,8,6,8
2021227399,0,8,4,7
2021227400,1,9,4,7
2021227402,1,3,4,4
2021227404,1,2,5,4
2021227406,1,1,6,5
2021227407,1,3,4,6
2021227408,1,10,4,6
2021227409,1,10,4,4
2021227410,0,10,4,7
2021227411,0,4,6,8
2021227412,0,2,5,5
2021227413,0,6,5,7
2021227415,0,9,5,5
2021227417,1,13,6,8
2021227418,1,10,6,5
2021227419,0,13,4,4
2021227421,1,1,6,7
2021227422,1,9,6,8
2021227423,0,10,6,8
2021227426,0,9,6,8
2021227427,1,11,6,8
2021227429,1,11,5,6
2021227430,0,7,4,6
2021227432,0,3,6,8
2021227434,0,8,5,8
2021227436,0,12,6,7
2021227438,0,4,6,8
2021227439,1,5,5,7
2021227441,0,11,4,7
2021227442,0,9,6,7
2021227446,1,9,4,3
2021227448,1,4,3,2
2021227449,0,2,5,6
2021227450,0,4,6,6
2021227453,1,9,3,3
2021227454,1,12,5,5
2021227455,1,10,6,7
2021227457,1,9,6,3
2021227458,0,8,4,7
2021227460,0,1,6,8
2021227461,0,3,4,7
2021227463,0,7,6,8
2021227464,1,10,6,4
2021227465,0,9,5,8
2021227466,1,5,5,8
2021227468,1,2,5,7
2021227469,1,5,4,7
2021227471,1,8,4,8
2021227472,1,4,5,7
2021227474,0,7,6,8
2021227476,1,12,4,7
2021227477,1,9,4,7
2021227478,0,9,3,6
2021227479,0,10,5,8
2021227482,0,8,6,8
2021227485,1,2,6,7
2021227488,0,12,5,7
2021227489,1,8,6,8
2021227491,1,8,6,7
2021227492,1,9,4,1
2021227493,1,1,5,5
2021227494,0,3,6,8
2021227496,1,6,6,8
2021227497,0,8,6,8
2021227498,1,9,4,6
2021227500,0,6,6,8
2021227501,0,10,5,4
2021227502,0,7,6,7
2021227503,0,5,6,7
2021227508,1,7,5,7
2021227509,0,6,4,7
2021227510,1,9,6,8
2021227511,1,6,4,7
2021227512,0,8,5,5
2021227513,1,8,6,8
2021227516,1,8,4,8
2021227517,1,11,5,8
2021227518,0,8,3,5
2021227520,0,4,4,6
2021227522,1,4,6,5
2021227524,0,6,6,8
2021227525,1,9,6,7
2021227529,0,12,5,2
2021227530,1,12,4,5
2021227531,1,7,4,7
2021227532,0,11,5,5
2021227533,1,10,6,8
2021227534,0,10,5,8
2021227536,0,7,6,7
2021227537,0,4,5,6
2021227538,1,8,6,7
2021227539,1,6,5,8
2021227540,0,8,5,7
2021227541,1,10,6,7
2021227542,0,7,6,8
2021227544,1,5,6,8
2021227545,0,12,6,7
2021227546,0,6,5,3
2021227548,1,8,5,3
2021227549,1,10,5,8
2021227550,0,5,4,7
2021227551,0,2,6,8
2021227552,0,3,4,6
2021227553,1,3,6,6
2021227554,1,9,6,7
2021227557,0,8,5,7
2021227558,0,7,5,8
2021227559,1,10,6,7
2021227560,0,2,5,7
2021227564,1,10,5,7
2021227565,1,7,4,1
2021227567,1,8,6,8
2021227568,0,4,5,6
2021227570,1,6,5,3
2021227571,1,2,6,6
2021227572,1,4,4,7
2021227574,1,7,4,5
2021227575,0,8,5,8
2021227580,0,10,3,3
2021227581,0,13,4,2
2021227582,1,5,3,4
2021227584,0,10,4,7
2021227586,0,9,4,8
2021227587,0,6,5,8
2021227588,0,10,5,8
2021227589,1,9,6,6
2021227591,1,7,4,7
2021227595,1,6,5,8
2021227596,0,7,5,5
2021227597,1,8,4,7
2021227598,0,9,4,7
2021227600,0,2,6,8
2021227601,1,9,6,5
2021227602,0,10,6,6
2021227603,1,1,6,2
2021227604,0,11,4,7
2021227605,1,2,6,8
2021227606,1,9,5,8
2021227607,0,9,5,8
2021227608,1,4,4,6
2021227610,1,6,4,7
2021227611,0,9,6,7
2021227612,1,10,5,6
2021227615,1,9,5,6
2021227616,0,6,4,6
2021227617,1,5,5,8
2021227620,0,3,6,8
2021227621,0,9,5,4
2021227622,0,9,5,7
2021227623,1,13,5,5
2021227624,0,7,4,1
2021227626,0,11,6,7
2021227627,1,9,5,7
2021227628,1,13,5,6
2021227629,1,2,5,6
2021227631,1,9,5,6
2021227632,1,5,3,8
2021227634,1,9,6,6
2021227636,0,2,6,6
2021227637,1,2,5,6
2021227638,1,10,4,7
2021227639,0,10,6,7
2021227640,0,9,5,8
2021227641,0,2,4,4
2021227642,1,10,6,8
2021227643,0,3,6,7
2021227644,0,5,5,7
2021227645,1,1,5,1
2021227646,1,11,6,8
2021227647,0,4,5,7
2021227649,0,10,6,6
2021227651,0,12,5,6
2021227652,1,9,5,8
2021227653,1,12,6,7
2021227654,1,4,4,6
2021227655,0,8,6,7
2021227656,1,8,4,7
2021227657,1,7,4,5
2021227659,1,9,5,8
2021227660,1,9,5,5
2021227661,1,4,6,7
2021227663,0,9,5,7
2021227664,1,10,5,8
2021227665,1,10,6,4
2021227666,0,9,6,7
2021227667,1,13,4,4
2021227668,1,12,4,7
2021227669,0,7,4,7
2021227670,1,7,3,5
2021227671,1,8,4,7
2021227672,1,9,6,8
2021227673,0,9,5,8
2021227674,1,2,4,8
2021227676,0,12,3,6
2021227677,0,6,6,5
2021227678,1,10,5,4
2021227679,0,7,6,8
2021227680,0,7,6,7
2021227682,1,8,6,6
2021227683,1,8,2,6
2021227684,0,6,5,1
2021227686,1,11,4,6
2021227687,0,13,4,5
2021227688,1,3,6,8
2021227689,1,10,6,5
2021227691,0,4,5,6
2021227694,1,8,6,5
2021227700,1,2,6,7
2021227701,1,1,5,3
2021227702,0,11,6,8
2021227703,0,13,4,3
2021227704,0,12,5,8
2021227708,0,13,5,8
2021227709,1,10,6,7
2021227711,0,7,6,8
2021227713,0,10,6,6
2021227714,0,4,5,7
2021227715,1,4,5,6
2021227718,0,3,4,7
2021227719,0,10,6,7
2021227720,0,8,6,6
2021227722,0,6,6,7
2021227723,1,7,4,6
2021227724,0,3,6,2
2021227725,1,11,6,7
2021227727,0,10,4,5
2021227728,1,10,5,6
2021227729,0,9,3,1
2021227730,1,2,4,6
2021227732,0,6,6,6
2021227734,0,10,5,7
2021227735,0,13,6,7
2021227736,1,8,6,8
2021227740,1,10,5,7
2021227741,1,7,4,6
2021227743,0,5,6,6
2021227744,1,4,6,6
2021227745,1,3,6,7
2021227746,0,3,4,6
2021227747,1,2,6,5
2021227748,0,10,5,6
2021227750,1,8,6,7
2021227751,0,7,5,8
2021227752,0,11,6,7
2021227753,0,5,5,7
2021227754,1,10,5,6
2021227755,0,6,5,8
2021227758,0,4,6,7
2021227759,1,4,4,6
2021227764,0,9,6,8
2021227765,0,5,6,8
2021227766,0,10,6,5
2021227768,1,10,6,8
2021227771,1,5,5,8
2021227775,1,10,6,8
2021227777,1,10,5,6
2021227778,1,9,6,7
2021227779,1,10,6,8
2021227780,0,10,4,6
2021227782,1,8,4,7
2021227784,1,9,5,7
2021227785,0,1,4,8
2021227788,0,3,4,5
2021227789,1,11,4,7
2021227790,0,1,3,7
2021227792,0,8,4,7
2021227794,1,1,6,7
2021227796,0,3,6,7
2021227797,0,4,6,8
